15841,16,60.8,16,60.8
15842,23,73.4,25.1,77.1
15843,-5,23,-9.9,14.1
15844,10,50,7.8,46
15845,28,82.4,33.8,92.8
15846,28,82.4,32,89.6
15847,7,44.6,3.7,38.6
15848,2,35.6,-2.2,28
15849,29,84.2,34.1,93.3
15850,14,57.2,14.2,57.6
15851,30,86,35.5,95.9
15852,28,82.4,28.6,83.4
15853,29,84.2,34,93.2
15854,29,84.2,33,91.4
15855,32,89.6,38.5,101.3
15856,31,87.8,34.8,94.6
15857,15,59,14.8,58.6
15858,29,84.2,29.9,85.7
15859,6,42.8,5,40.9
15860,5,41,-2,28.5
15861,16,60.8,16,60.8
15862,26,78.8,27.9,82.3
15863,9,48.2,5.8,42.4
15864,14,57.2,13.1,55.5
15865,8,46.4,6.3,43.3
15866,17,62.6,17,62.6
15867,15,59,14.8,58.6
15868,32,89.6,42.3,108.1
15869,11,51.8,10.1,50.2
15870,12,53.6,11.4,52.5
15871,-5,23,-12.6,9.4
15872,18,64.4,18,64.4
15873,28.7,83.7,31.7,89.1
15874,21.3,70.4,21.3,70.4
15875,10.9,51.6,10.2,50.3
15876,23.4,74.2,25.7,78.3
15877,-2,28.4,-4.8,23.4
15878,17,62.6,17,62.6
15879,22.1,71.7,23.4,74
15880,27,80.6,30.6,87.1
15881,18,64.4,18,64.4
15882,7,44.6,6.9,44.5
15883,-5,23,-7.8,17.9
15884,8,46.4,6.4,43.5
15885,16,60.8,16,60.8
15886,23.7,74.6,25.3,77.6
15887,26,78.8,30.4,86.8
15888,28.5,83.3,32.2,89.9
15889,27,80.6,25.2,77.4
15890,20,68,20,68
15891,27,80.6,29.9,85.8
15892,29.8,85.7,28.4,83.1
15893,26,78.8,28.9,84.1
15894,23,73.4,24.9,76.9
15895,25,77,26.8,80.3
15896,-23.9,-11,-29,-20.3
15897,13,55.4,12.5,54.6
15898,-11,12.2,-19.2,-2.5
15899,12,53.6,12.2,54
15900,18,64.4,18,64.4
15901,28,82.4,30.9,87.5
15902,24,75.2,26.2,79.2
15903,27,80.6,25.8,78.4
15904,11,51.8,10.1,50.2
15905,13,55.4,13.6,56.4
15906,7,44.6,4.3,39.7
15907,16,60.8,16,60.8
15908,31,87.8,38.4,101.2
15909,32,89.6,29.8,85.6
15910,28,82.4,27.5,81.4
15911,4.6,40.4,3.1,37.5
15912,5,41,4.7,40.5
15913,8,46.4,8,46.5
15914,26,78.8,27.7,81.8
15915,13.7,56.7,13.7,56.6
15916,28,82.4,32.1,89.8
15917,28.4,83.1,32.2,90
15918,30,86,37.7,99.9
15919,24,75.2,26.4,79.5
15920,36,96.8,38.5,101.2
15921,22.3,72.2,24.7,76.4
15922,26,78.8,28.3,82.9
15923,-1,30.2,-5.7,21.8
15924,13,55.4,11.2,52.2
15925,27,80.6,29.6,85.2
15926,6,42.8,3.6,38.5
15927,-10,14,-17,1.5
15928,20,68,20,68
15929,29,84.2,33,91.4
15930,30,86,35.6,96.1
15931,27.7,81.9,30.8,87.4
15932,29,84.2,33.1,91.6
15933,13,55.4,10.3,50.6
15934,9,48.2,6.5,43.7
15935,20,68,20,68
15936,28,82.4,31.9,89.3
15937,9,48.2,7.1,44.8
15938,28,82.4,30.9,87.6
15939,29,84.2,34.7,94.5
15940,26,78.8,28.7,83.7
15941,9,48.2,7.4,45.4
15942,5,41,4.1,39.3
15943,24,75.2,26.1,79.1
15944,27.5,81.4,31,87.9
15945,23,73.4,23.8,74.9
15946,0,32,-0.8,30.5
15947,25.2,77.4,24,75.3
15948,9,48.2,6.6,43.9
15949,25,77,27.8,82.1
15950,28.1,82.5,26.1,78.9
15951,34,93.2,45.4,113.7
15952,-2,28.4,-5.1,22.9
15953,6,42.8,5.3,41.6
15954,11,51.8,9.4,49
15955,16,60.8,16,60.8
15956,23.3,73.9,25.1,77.2
15957,25,77,26.8,80.3
15958,25.6,78.1,27,80.5
15959,11,51.8,10.4,50.7
15960,25,77,27.3,81.2
15961,27,80.6,29.4,84.8
15962,15,59,13.6,56.5
15963,2,35.6,0.2,32.4
15964,15,59,15,58.9
15965,29,84.1,33.8,92.8
15966,23,73.4,25.4,77.7
15967,-1.5,29.2,-4.4,24.1
15968,26,78.8,27.8,82
15969,9,48.2,6.7,44
15970,4.4,39.9,4,39.3
15971,22,71.6,24.5,76
15972,18,64.4,18,64.4
15973,23,73.4,25,77.1
15974,32,89.6,38.3,100.9
15975,18,64.4,18,64.4
15976,18.3,64.9,18.3,64.9
15977,22.5,72.5,24.8,76.6
15978,24.7,76.5,25.6,78
15979,6.5,43.6,6.5,43.6
15980,12,53.6,11.6,52.8
15981,12,53.6,9.1,48.3
15982,-3.8,25.1,-9.1,15.7
15983,27,80.6,31.1,87.9
15984,28,82.4,30.5,86.9
15985,26,78.8,24.6,76.4
15986,2,35.6,1.4,34.5
15987,13,55.4,12.9,55.2
15988,1,33.8,-2.6,27.2
15989,14,57.2,11.8,53.2
15990,27,80.6,29.3,84.8
15991,23,73.4,24.8,76.7
15992,20.9,69.6,20.9,69.6
15993,28,82.4,31.6,88.9
15994,-7,19.4,-11.3,11.6
15995,6,42.8,3.2,37.7
15996,30,86,31.7,89.1
15997,29,84.2,34.5,94
15998,1.6,34.9,-0.5,31.2
15999,23.2,73.8,24.3,75.8
16000,2,35.6,1,33.8
16001,32,89.6,30.9,87.5
16002,34.6,94.3,38.6,101.4
16003,25,77,28.2,82.8
16004,8,46.4,7.6,45.7
16005,30,86,27.8,82
16006,20.8,69.4,20.8,69.4
16007,26.4,79.6,27.2,80.9
16008,30,86,33.9,93
16009,26,78.8,28.4,83.1
16010,17.5,63.4,17.5,63.4
16011,2,35.6,0.5,32.9
16012,26,78.8,29.5,85.2
16013,27,80.6,25.6,78.1
16014,27,80.6,25.9,78.6
16015,3,37.4,-2.8,26.9
16016,8.1,46.6,5.3,41.6
16017,24.6,76.3,26.8,80.2
16018,28,82.4,32.8,91
16019,24,75.2,26,78.8
16020,5,41,2.6,36.6
16021,29,84.2,32.7,90.9
16022,16,60.8,16,60.8
16023,0,32,-1.9,28.5
16024,28,82.4,33.1,91.5
16025,4,39.2,-2.5,27.5
16026,26.7,80.1,28.9,84
16027,32,89.6,39.2,102.5
16028,30,86,31.9,89.4
16029,17.6,63.6,17.6,63.6
16030,21,69.8,21,69.8
16031,32,89.6,35.9,96.6
16032,24,75.2,26.6,79.8
16033,15.6,60.1,15.6,60
16034,-2,28.4,-10.3,13.5
16035,22.9,73.3,24.9,76.9
16036,15,59,14.7,58.5
16037,23,73.4,25.2,77.3
16038,0,32,-8,17.6
16039,5,41,4.7,40.5
16040,24,75.2,26.2,79.2
16041,29,84.2,29.2,84.6
16042,7,44.6,6.9,44.5
16043,-1,30.2,-5.5,22
16044,28,82.4,32.1,89.7
16045,18,64.4,18,64.4
16046,30,86,37.3,99.1
16047,21.6,71,21.7,71
16048,29,84.2,34.3,93.8
16049,27,80.6,26.7,80.1
16050,33,91.4,41,105.8
16051,32,89.6,38.8,101.8
16052,12,53.6,10.2,50.4
16053,25,77,26.3,79.3
16054,4,39.2,3.6,38.5
16055,3,37.4,-4.2,24.4
16056,16,60.8,16,60.8
16057,27,80.6,29.2,84.6
16058,8,46.4,7.5,45.4
16059,14,57.2,12.8,55
16060,11,51.8,8.1,46.5
16061,23,73.4,24.7,76.4
16062,12,53.6,10.2,50.4
16063,32,89.6,46.6,115.8
16064,12,53.6,12.3,54.2
16065,15,59,13.2,55.8
16066,3,37.4,-0.6,31
16067,18,64.4,18,64.4
16068,28.9,84,32.1,89.8
16069,19.3,66.8,19.4,66.8
16070,7.7,45.9,5.2,41.4
16071,22,71.6,24.5,76.2
16072,-4,24.8,-10.8,12.5
16073,19,66.2,19,66.2
16074,24,75.3,23.7,74.7
16075,30,86,37.8,100
16076,18.9,66,18.9,66
16077,3,37.4,2.5,36.5
16078,-9,15.8,-14.5,6
16079,2,35.6,1.4,34.5
16080,18,64.4,18,64.4
16081,26.1,79.1,26,78.8
16082,26,78.8,30.2,86.4
16083,27.4,81.3,31,87.8
16084,26,78.8,24.5,76
16085,15,59,14.3,57.7
16086,28,82.4,31.9,89.4
16087,28.2,82.8,27.2,81
16088,25,77,27.1,80.9
16089,19,66.2,19,66.2
16090,28,82.4,32,89.6
16091,-24.2,-11.5,-24.2,-11.5
16092,12,53.6,10.2,50.3
16093,-29,-20.2,-33,-27.3
16094,12,53.6,10.2,50.3
16095,10,50,10.3,50.5
16096,27,80.6,29.5,85.1
16097,23.5,74.3,25.8,78.5
16098,29,84.2,26.9,80.4
16099,15,59,14.7,58.5
16100,13,55.4,13.3,56
16101,8,46.4,4.8,40.6
16102,16,60.8,16,60.8
16103,32,89.6,38.5,101.3
16104,32,89.6,29.8,85.6
16105,28,82.4,28.3,82.9
16106,8.9,48.1,7.3,45.2
16107,9,48.2,8.5,47.3
16108,9,48.2,7.9,46.3
16109,25,77,26.3,79.3
16110,13.8,56.9,13.3,55.9
16111,26,78.8,28.6,83.4
16112,37,98.6,38.8,101.8
16113,26,78.8,28.9,83.9
16114,24,75.2,26.4,79.5
16115,39.8,103.6,41.2,106.2
16116,21.5,70.6,21.5,70.6
16117,26,78.8,28.3,82.9
16118,-3,26.6,-6.5,20.3
16119,14,57.2,13.5,56.2
16120,24,75.2,25.4,77.7
16121,6,42.8,2.2,35.9
16122,-8,17.6,-14,6.7
16123,20,68,20,68
16124,30,86,34.7,94.5
16125,29,84.2,31.8,89.2
16126,27.4,81.3,30,86
16127,27,80.6,29.5,85.1
16128,14,57.2,11.2,52.1
16129,6,42.8,3.2,37.7
16130,18,64.4,18,64.4
16131,29,84.2,31.7,89
16132,5,41,2.2,36
16133,28,82.4,31.2,88.2
16134,29,84.2,34.5,94.1
16135,27,80.6,31.9,89.5
16136,0,32,-4.4,24
16137,2,35.6,0.2,32.4
16138,23,73.4,25.1,77.3
16139,27.8,82,31.5,88.6
16140,26,78.8,25.1,77.3
16141,14,57.2,13.6,56.4
16142,27.1,80.8,25.7,78.3
16143,9,48.2,8.3,46.9
16144,25,77,28.2,82.7
16145,30.1,86.1,28,82.3
16146,34,93.2,44.9,112.7
16147,2,35.6,-3.9,24.9
16148,4,39.2,1.5,34.6
16149,13,55.4,11.8,53.2
16150,10,50,8.8,47.9
16151,21,69.8,21,69.8
16152,26,78.8,28.1,82.7
16153,25.7,78.3,27,80.6
16154,9,48.3,7,44.5
16155,25,77,27.2,80.9
16156,28,82.4,30.3,86.5
16157,14,57.2,14.7,58.4
16158,8,46.4,7.1,44.9
16159,8,46.4,6.7,44
16160,30,86,35.1,95.1
16161,22,71.6,24.6,76.2
16162,-4.5,23.8,-9.5,15
16163,27,80.6,28.9,84
16164,9,48.2,7.2,44.9
16165,6.1,43,5.9,42.7
16166,22,71.6,24.2,75.5
16167,9,48.2,8.1,46.6
16168,22,71.6,24.6,76.2
16169,33,91.4,47.2,116.9
16170,20,68,20,68
16171,16.5,61.6,16.5,61.6
16172,23.7,74.7,25.3,77.5
16173,23.3,74,24.7,76.5
16174,3.6,38.5,2.6,36.8
16175,11,51.8,10.7,51.2
16176,16,60.8,16,60.8
16177,-2.6,27.4,-6.4,20.4
16178,24,75.2,26.4,79.6
16179,29,84.2,32.8,91.1
16180,30,86,28,82.4
16181,6,42.8,4.7,40.5
16182,16,60.8,16,60.8
16183,5,41,0.5,32.9
16184,11,51.8,7,44.5
16185,28,82.4,32.1,89.8
16186,24,75.2,25.3,77.5
16187,21.6,71,21.7,71
16188,29,84.2,34,93.3
16189,3,37.4,-3.1,26.5
16190,11,51.8,8.4,47
16191,27,80.6,28.6,83.5
16192,29,84.2,35.1,95.1
16193,1.3,34.4,-1.1,30.1
16194,22.3,72.2,24.3,75.7
16195,4,39.2,3.6,38.5
16196,32,89.6,30.6,87.1
16197,26.1,78.9,29.4,84.9
16198,25,77,27.9,82.3
16199,8,46.4,8,46.5
16200,30,86,28,82.4
16201,21.6,70.9,21.6,70.9
16202,26.3,79.4,27.6,81.7
16203,27,80.6,29.3,84.8
16204,28,82.4,31.2,88.2
16205,17.2,63,17.2,63
16206,3,37.4,1.1,34.1
16207,24,75.2,26.2,79.2
16208,28,82.4,26.3,79.3
16209,31,87.8,28.8,83.8
16210,-10,14,-17,1.5
16211,5.8,42.4,4.2,39.6
16212,24,75.3,26,78.8
16213,22,71.6,24.6,76.2
16214,25,77,27.5,81.6
16215,0,32,-1.9,28.5
16216,31,87.8,38.1,100.7
16217,12,53.6,11.9,53.5
16218,7,44.6,2.2,36
16219,22,71.6,24.6,76.2
16220,6,42.8,0,32
16221,29,84.2,33.2,91.8
16222,32,89.6,39.4,102.9
16223,31,87.8,35.6,96.1
16224,18.4,65.1,18.4,65.1
16225,20,68,20,68
16226,29,84.2,30.1,86.2
16227,26,78.8,28.7,83.7
16228,16.1,61.1,16.1,61.1
16229,1,33.8,0.3,32.5
16230,21.6,70.9,21.6,70.9
16231,15,59,15.3,59.6
16232,25,77,27,80.6
16233,1,33.8,0.3,32.5
16234,12,53.6,10.5,50.8
16235,26,78.8,29.1,84.4
16236,30,86,33.2,91.8
16237,11,51.8,9,48.1
16238,11,51.8,7.4,45.3
16239,28,82.4,31.6,88.9
16240,18,64.4,18,64.4
16241,29,84.2,33.7,92.7
16242,23,73.4,24.9,76.8
16243,29,84.2,34,93.1
16244,28,82.4,30.6,87
16245,33,91.4,39.8,103.7
16246,30.1,86.2,33,91.5
16247,14,57.2,13.5,56.2
16248,28,82.4,29.7,85.5
16249,3,37.4,-0.1,31.9
16250,-3,26.6,-7.3,18.8
16251,15,59,15.4,59.8
16252,26,78.8,27.9,82.3
16253,9,48.2,9.1,48.5
16254,16.4,61.5,16.4,61.5
16255,11,51.8,8.7,47.6
16256,18,64.4,18,64.4
16257,14,57.2,13.5,56.2
16258,30,86,39.9,103.7
16259,16,60.8,16,60.8
16260,14,57.2,14.7,58.4
16261,-3,26.6,-11,12.3
16262,18,64.4,18,64.4
16263,28.9,84,32.6,90.7
16264,15.2,59.4,15.2,59.4
16265,3.2,37.7,-0.3,31.5
16266,22.1,71.8,24.6,76.3
16267,4,39.2,-0.4,31.3
16268,20,68,20,68
16269,23.1,73.6,24.7,76.5
16270,28,82.4,32.5,90.5
16271,19.6,67.3,19.6,67.3
16272,1,33.8,-2.1,28.3
16273,4,39.2,-1.4,29.5
16274,8,46.4,4.7,40.4
16275,18,64.4,18,64.4
16276,24.3,75.7,25.6,78.2
16277,25,77,28.4,83.1
16278,27.9,82.3,31.5,88.7
16279,24,75.2,23.2,73.7
16280,18,64.4,18,64.4
16281,27,80.6,30.3,86.5
16282,26.9,80.5,26.7,80.1
16283,23,73.4,25.1,77.1
16284,19,66.2,19,66.2
16285,28,82.4,30.8,87.4
16286,-19.9,-3.9,-19.9,-3.9
16287,12,53.6,11.5,52.7
16288,-31,-23.8,-36.8,-34.2
16289,10,50,9.6,49.4
16290,15,59,13.6,56.5
16291,27,80.6,29.4,84.9
16292,22.8,73,25,77
16293,20.9,69.7,20.9,69.7
16294,15,59,15.7,60.2
16295,13,55.4,13.6,56.4
16296,13,55.4,10.4,50.8
16297,12,53.6,9.1,48.3
16298,31,87.8,35.9,96.7
16299,34,93.2,32,89.6
16300,29,84.2,30,86
16301,-2.6,27.2,-9.2,15.4
16302,9,48.2,9.1,48.5
16303,3,37.4,0.5,32.9
16304,25,77,25.7,78.3
16305,12.8,55.1,12.2,54
16306,28.2,82.8,32.7,90.9
16307,34.5,94.1,38.1,100.5
16308,31,87.8,40.1,104.1
16309,24,75.2,26.4,79.4
16310,34.7,94.5,38.3,100.9
16311,21.9,71.5,21.9,71.5
16312,27,80.6,30.3,86.6
16313,7,44.6,1.9,35.5
16314,12,53.6,11,51.7
16315,24,75.2,25.4,77.7
16316,6,42.8,2.4,36.4
16317,-8,17.6,-14.9,5.1
16318,21,69.8,21,69.8
16319,30,86,34.9,94.8
16320,31,87.8,37.4,99.3
16321,27.8,82.1,31.5,88.7
16322,28,82.4,31.7,89
16323,6,42.8,4.2,39.5
16324,11,51.8,8.3,47
16325,19,66.2,19,66.2
16326,28,82.4,30.1,86.3
16327,4,39.2,2.7,36.8
16328,27,80.6,28.9,84
16329,27.2,80.9,30.5,86.8
16330,26,78.8,29.1,84.4
16331,6,42.8,2.1,35.8
16332,-2,28.4,-3.1,26.5
16333,25.8,78.4,28.5,83.3
16334,27.3,81.1,30.9,87.6
16335,27,80.6,26.2,79.2
16336,-1,30.2,-6.8,19.7
16337,28.7,83.7,27,80.6
16338,5,41,4.4,39.8
16339,26,78.8,29.1,84.4
16340,32,89.6,29.9,85.8
16341,33,91.4,43.2,109.7
16342,2,35.6,-2.6,27.2
16343,0,32,-0.8,30.5
16344,9,48.2,8.9,47.9
16345,7,44.6,5.4,41.8
16346,21,69.8,21,69.8
16347,26,78.8,27.7,81.8
16348,26.1,79,28.2,82.7
16349,5.3,41.5,3.4,38.1
16350,25,77,27,80.5
16351,28,82.4,30.3,86.6
16352,16,60.8,16,60.8
16353,9,48.2,8.4,47.1
16354,10,50,9,48.1
16355,29,84.2,33.7,92.7
16356,23,73.4,25.2,77.3
16357,1.8,35.2,-4.3,24.2
16358,26,78.8,27.3,81.1
16359,11,51.8,8.7,47.6
16360,6.7,44.1,6.4,43.6
16361,25,77,25.7,78.3
16362,5,41,3.2,37.7
16363,20,68,20,68
16364,33,91.4,47.3,117.2
16365,21,69.8,21,69.8
16366,15.7,60.2,15.7,60.2
16367,27,80.5,26.9,80.3
16368,26.4,79.6,26,78.9
16369,5.9,42.5,5.9,42.5
16370,17,62.6,17,62.6
16371,13,55.4,10.9,51.6
16372,-1,30.2,-4.6,23.8
16373,27,80.6,31.2,88.1
16374,27.7,81.9,30.7,87.3
16375,23,73.4,23.7,74.7
16376,5.3,41.5,4.2,39.6
16377,15.4,59.7,15.4,59.6
16378,5,41,1.4,34.5
16379,14,57.2,11.8,53.2
16380,28.1,82.6,32.3,90.2
16381,23,73.4,25,77
16382,21.9,71.5,21.9,71.5
16383,29,84.2,32.8,91
16384,1,33.8,-4.3,24.3
16385,5.9,42.6,1.3,34.4
16386,30,86,32.5,90.5
16387,28,82.4,32.6,90.7
16388,0.4,32.7,-1.9,28.6
16389,12.3,54.1,11.6,52.9
16390,8,46.4,7.9,46.2
16391,29.9,85.9,27.7,81.9
16392,31.9,89.5,34.8,94.7
16393,24,75.2,26.7,80
16394,11,51.8,11,51.8
16395,29,84.2,26.9,80.4
16396,20.8,69.5,20.8,69.5
16397,25.6,78,26.7,80
16398,27,80.6,29.3,84.8
16399,27,80.6,29.5,85.2
16400,17,62.5,17,62.5
16401,-4,24.8,-10.6,12.9
16402,23,73.4,25.4,77.7
16403,30,86,27.8,82
16404,27,80.6,25.9,78.6
16405,-2.4,27.6,-5.3,22.4
16406,7.6,45.7,6.4,43.5
16407,26,78.8,28.5,83.3
16408,26,78.8,29.9,85.8
16409,26,78.8,28.4,83.1
16410,6,42.8,3.6,38.4
16411,29.1,84.4,32.5,90.5
16412,16.3,61.3,16.3,61.3
16413,2,35.6,-3.6,25.5
16414,26,78.8,30,86
16415,2,35.6,-4.1,24.7
16416,28,82.4,30.7,87.2
16417,27.9,82.2,31.4,88.5
16418,32.7,90.9,40.5,105
16419,18.1,64.5,18.1,64.5
16420,21.8,71.2,21.8,71.2
16421,28.6,83.5,30.2,86.4
16422,25.7,78.2,28.4,83.1
16423,15.5,59.9,15.5,59.9
16424,-1,30.2,-6.6,20
16425,22.1,71.7,23.9,75
16426,11.3,52.3,10.9,51.6
16427,25,77,27.3,81.1
16428,-6,21.2,-13.3,8.1
16429,6,42.8,3.1,37.5
16430,24.5,76.2,27,80.6
16431,27,80.5,29,84.2
16432,6.8,44.2,5.6,42.1
16433,3.5,38.3,-1.2,29.9
16434,29,84.2,34.1,93.4
16435,16,60.8,16,60.8
16436,31,87.8,38.3,100.9
16437,23.7,74.6,25.3,77.6
16438,27,80.6,29.2,84.6
16439,27,80.6,28.3,82.9
16440,33,91.4,41.1,105.9
16441,31.1,88,35.8,96.5
16442,14,57.2,14.7,58.4
16443,25,77,26.5,79.7
16444,5,41,1.6,34.9
16445,2.2,36,-2.4,27.6
16446,17,62.6,17,62.6
16447,28.3,82.9,31.8,89.2
16448,8,46.3,8,46.3
16449,16.2,61.1,16.2,61.1
16450,4,39.2,1.9,35.4
16451,16.7,62.1,16.7,62.1
16452,14,57.2,14.7,58.4
16453,29.9,85.8,36.3,97.4
16454,9.9,49.8,6.1,43
16455,15.1,59.2,15.1,59.2
16456,-7,19.4,-15.6,3.8
16457,19,66.2,19,66.2
16458,29.4,84.9,33.2,91.7
16459,19.6,67.3,19.6,67.3
16460,6.8,44.2,6.4,43.5
16461,23,73.4,25.3,77.5
16462,0,32,-3.1,26.3
16463,18.4,65.1,18.4,65.1
16464,21.7,71.1,21.7,71.1
16465,27,80.6,30.2,86.4
16466,20,68,20,68
16467,5,41,2.6,36.6
16468,0,32,-5.1,22.8
16469,3,37.4,-2.1,28.3
16470,15.9,60.6,15.9,60.6
16471,22,71.6,24.6,76.2
16472,22.7,72.8,25.1,77.1
16473,26.5,79.7,29.8,85.6
16474,25,77,23.8,74.8
16475,13,55.4,12.1,53.7
16476,28,82.4,32.4,90.3
16477,24.5,76.2,25.7,78.2
16478,25,77,26.4,79.5
16479,21,69.8,21,69.8
16480,28.4,83.1,33,91.4
16481,-15.5,4.2,-15.5,4.2
16482,11,51.8,10,50
16483,-13.9,7,-18.9,-1.9
16484,11,51.8,11,51.8
16485,11,51.8,9.4,49
16486,26,78.8,28.5,83.2
16487,22.6,72.6,24.8,76.7
16488,20.1,68.1,20.1,68.1
16489,14,57.2,13.4,56.1
16490,13,55.4,13.6,56.4
16491,6,42.8,0.8,33.5
16492,11,51.8,7.2,44.9
16493,30.4,86.7,34.7,94.5
16494,31.4,88.5,29.2,84.6
16495,29,84.2,29.8,85.7
16496,-5.1,22.8,-10,14.1
16497,9.1,48.4,9.1,48.4
16498,-2,28.3,-3.9,24.9
16499,27,80.6,29.1,84.5
16500,13.6,56.5,13.3,56
16501,28.1,82.5,32.2,90
16502,26,78.8,29.1,84.4
16503,30,86,36.9,98.5
16504,27,80.6,31.6,88.9
16505,24.9,76.7,27.9,82.2
16506,22.1,71.7,24.6,76.3
16507,27,80.6,29.7,85.4
16508,1,33.8,-3.6,25.6
16509,13,55.4,11.4,52.5
16510,22.7,72.9,24.9,76.7
16511,9,48.2,6.9,44.3
16512,-6,21.2,-7.5,18.5
16513,20,68,20,68
16514,28,82.4,31.7,89
16515,28.5,83.2,31.7,89.1
16516,28,82.4,31,87.9
16517,27,80.6,30.1,86.1
16518,11.1,52,10.8,51.4
16519,6,42.8,1.4,34.5
16520,17,62.6,17,62.6
16521,27,80.6,28.8,83.9
16522,5.7,42.3,5.2,41.3
16523,25,77,26.7,80
16524,29,84.2,34.1,93.3
16525,27,80.6,30.6,87
16526,5,41,0.9,33.7
16527,5,41,3.6,38.4
16528,25,77,27.6,81.7
16529,27.2,80.9,30.6,87
16530,27.9,82.2,25.9,78.7
16531,-6,21.2,-10.4,13.3
16532,29.7,85.4,27.6,81.7
16533,7,44.6,6.2,43.2
16534,25,77,27.4,81.2
16535,33.2,91.7,31.7,89
16536,29,84.2,31.9,89.3
16537,-0.6,30.8,-6.1,21
16538,2.5,36.4,-0.6,31
16539,13.8,56.8,14.3,57.8
16540,9,48.2,8.5,47.3
16541,21.8,71.3,21.8,71.3
16542,26,78.8,27.4,81.4
16543,26.1,79,28.2,82.8
16544,7.9,46.2,5.9,42.6
16545,24.6,76.2,26.7,80
16546,30.5,86.8,34.5,94.2
16547,16,60.8,16,60.8
16548,11,51.8,10.2,50.4
16549,9.6,49.4,8.5,47.2
16550,30,86,35.8,96.5
16551,21,69.8,21,69.8
16552,1.6,34.9,-3.3,26.1
16553,25.9,78.7,27.2,81
16554,3,37.4,-0.9,30.5
16555,6.7,44.1,6.6,43.9
16556,19,66.2,19,66.2
16557,10,50,9.5,49.2
16558,24.5,76.2,26.1,79
16559,33,91.4,41,105.8
16560,22,71.6,24.5,76.2
16561,16.6,61.9,16.6,61.9
16562,23.8,74.9,25.3,77.6
16563,25.2,77.4,24.8,76.6
16564,5,41,5,41
16565,4.2,39.6,1,33.8
16566,13,55.4,13.1,55.5
16567,-4.3,24.2,-6.9,19.6
16568,25.7,78.2,28,82.4
16569,29,84.2,32.1,89.8
16570,26,78.8,24.7,76.5
16571,6.9,44.4,6.6,44
16572,13,55.3,12.7,54.9
16573,1.2,34.1,-1.4,29.4
16574,16.1,61,16.1,61
16575,28,82.4,32.2,89.9
16576,23,73.4,25,77
16577,21.2,70.1,21.2,70.1
16578,29,84.2,33.5,92.3
16579,-2,28.5,-6.7,19.9
16580,5,41,2.2,36
16581,27,80.6,28.6,83.4
16582,27.6,81.7,31.3,88.3
16583,1.6,34.9,-0.7,30.7
16584,19.4,66.9,19.4,66.9
16585,-1,30.2,-6.3,20.8
16586,28.3,82.9,27.8,82
16587,35.9,96.7,37.8,100
16588,26,78.8,29.8,85.6
16589,0,32,-2.8,26.9
16590,28.2,82.7,26.2,79.1
16591,21.7,71,21.7,71
16592,26.4,79.5,27.8,82
16593,25,77,26.6,80
16594,24.6,76.2,26.5,79.6
16595,17.5,63.6,17.6,63.6
16596,3,37.4,-1.6,29.2
16597,24.1,75.4,26.2,79.1
16598,29,84.2,26.9,80.4
16599,27,80.6,25.9,78.7
16600,-1,30.2,-2.6,27.3
16601,0.9,33.7,-2.8,27
16602,25.4,77.8,27.7,81.8
16603,21.5,70.7,21.5,70.6
16604,24,75.2,25.7,78.3
16605,0,32,-1.3,29.8
16606,29,84.2,33.3,92
16607,19.3,66.7,19.3,66.7
16608,1.4,34.5,-2.4,27.7
16609,21.3,70.3,21.3,70.3
16610,-1,30.2,-7,19.4
16611,27.4,81.3,29.8,85.6
16612,32,89.6,37.8,100.1
16613,31,87.8,35.9,96.6
16614,17,62.5,17,62.5
16615,24,75.2,23.4,74.2
16616,27.3,81.1,29.5,85
16617,27,80.6,30.8,87.4
16618,16.6,61.9,16.6,61.9
16619,-6,21.2,-11.7,11
16620,19.7,67.5,19.7,67.5
16621,11.2,52.1,11,51.8
16622,23.8,74.9,26,78.7
16623,-6.6,20.2,-11.5,11.3
16624,3,37.4,0.1,32.2
16625,28,82.4,32.6,90.6
16626,26,78.8,27.5,81.5
16627,8,46.4,6.9,44.5
16628,1.9,35.5,-1.7,28.9
16629,28,82.4,31.7,89.1
16630,18,64.4,18,64.4
16631,31,87.8,37.3,99.2
16632,23,73.4,25,77
16633,28,82.4,30.5,87
16634,27,80.6,27.2,81
16635,32,89.6,38.6,101.4
16636,34.9,94.8,38.2,100.8
16637,6,42.8,3.4,38
16638,25.5,77.8,26.7,80.1
16639,-2,28.4,-6.5,20.2
16640,5.6,42.2,3.5,38.3
16641,21.4,70.4,21.4,70.4
16642,27.5,81.5,30.5,86.9
16643,10,50,10.3,50.5
16644,17.8,64,17.8,64
16645,5,41,3.2,37.7
16646,19,66.2,19,66.2
16647,6,42.8,3.4,38
16648,29.2,84.6,35.3,95.5
16649,10,50,8.8,47.9
16650,16.6,61.9,16.6,61.8
16651,-4,24.8,-10.3,13.5
16652,16.3,61.3,16.3,61.3
16653,29.1,84.4,33.3,91.9
16654,17.1,62.8,17.1,62.8
16655,6.3,43.4,6.2,43.1
16656,22.9,73.3,25.3,77.5
16657,-2.7,27.1,-7.1,19.3
16658,24,75.2,24.8,76.7
16659,21.4,70.5,21.4,70.5
16660,26.8,80.3,29.8,85.7
16661,19.6,67.2,19.6,67.2
16662,-1.3,29.7,-3.7,25.4
16663,-1,30.2,-4.4,24
16664,4.1,39.3,-0.2,31.7
16665,20,68,20,68
16666,24,75.2,25.4,77.8
16667,22.4,72.4,25,77
