10695,243.7,40.1,0.6,0.4,5.2,10.6,1,1
10696,313.8,16.1,8.6,0.4,33.1,54.2,2,3
10697,198.6,45.1,0,0.1,2.6,9.4,1,1
10698,313.8,70.1,4.5,0.7,1.1,1.5,1,1
10699,237,70.1,4.5,1.2,6.1,17.7,1,1
10700,921.3,0,122,78.2,101.6,129.4,4,10
10701,280.4,47.9,34.3,11,10.4,26.2,1,1
10702,185.3,14.5,0,0,0.8,1.8,1,1
10703,761,0.2,3.1,0.8,45.8,69.3,3,5
10704,243.7,30,4.2,2.8,2.3,3.2,1,1
10705,240.3,141.6,0.3,2.9,64.5,179.3,3,8
10706,487.3,0,30.2,11.4,21.4,23.9,2,2
10707,233.7,76.5,2.1,0.4,3.9,5.7,1,1
10708,283.7,50.1,2.2,3.4,2.2,6.2,1,1
10709,667.6,0,47.3,2.8,16.1,20.3,2,2
10710,208.6,45.4,0.1,0.4,4.2,12.7,1,1
10711,514,16.1,39.8,53.4,20.7,21.2,2,2
10712,474,54.4,9.5,5.3,39.3,43.3,2,4
10713,146.9,71.5,2.4,5.8,11.8,39.6,1,1
10714,921.3,20,5.5,3.9,12.9,27.7,1,2
10715,547.4,15,7,6.3,24.9,35.8,2,3
10716,3337.9,34.7,25.7,0.5,28.9,39,2,3
10717,300.4,39.3,19.9,1.9,24.8,47.5,2,3
10718,333.8,5.8,52.1,9.1,28.1,97.6,2,3
10719,168.6,79.4,1.2,0.9,0.5,0.8,1,1
10720,467.3,28.3,3.4,2.1,8.6,18.8,1,1
10721,273.7,44.4,5.1,3.6,3.3,4.2,1,1
10722,454,42.9,20.2,25.8,8.3,10.3,1,1
10723,186.9,16.6,18.7,0.7,6.5,12.5,1,1
10724,193.6,34,1.2,0.4,0.9,1.2,1,1
10725,283.7,37.2,12.2,0.4,2.7,5,1,1
10726,243.7,55.1,5.7,0.8,4.3,8.4,1,1
10727,213.6,111.6,0.3,0.6,7.8,13.8,1,1
10728,283.7,161.7,2.5,7.6,46.7,98.5,3,5
10729,1668.9,0,25.7,3.4,116.2,161.4,4,10
10730,230.3,40.4,2.7,1.7,4.9,17.6,1,1
10731,217,34,3.5,0.9,5.7,6.2,1,1
10732,247,33.3,12.9,1.6,3.2,4.5,1,1
10733,188.6,77.3,0.1,0.2,2.4,3.9,1,1
10734,474,16.1,3.9,1.9,7.1,12.1,1,1
10735,240.3,51.5,1.9,0.3,7.5,11.4,1,1
10736,220.3,60.1,1.2,0.4,1.5,2.7,1,1
10737,196.9,18.4,2,0.1,6.3,8.5,1,1
10738,317.1,33.3,8,1.7,4.6,13.3,1,1
10739,270.4,14.3,0.2,0.2,1.5,1.8,1,1
10740,360.5,22.5,2.6,1,3.7,3.8,1,1
10741,205.3,51.5,3.9,0.4,19.4,61.4,2,2
10742,2109.5,2.6,21.9,8,128.4,213,4,10
10743,660.9,14.1,4.4,1.2,16.4,43.9,2,2
10744,217,22.7,0.2,0.1,2.6,6.2,1,1
10745,205.3,37.9,1.5,0.2,2.6,5.2,1,1
10746,2563.5,1.6,34.6,11.3,84.1,108.8,4,10
10747,734.3,1.8,8.6,3.1,25,42.6,2,3
10748,212,58.7,0.3,0,0.5,0.5,1,1
10749,233.7,0,0.3,0.2,1.7,2.5,1,1
10750,213.6,69.4,0.8,0.5,30.8,111.6,2,3
10751,357.2,78.7,5.6,6.4,16.9,24.8,2,2
10752,2296.5,0,58.3,35.3,246.3,312.5,5,10
10753,227,39.3,4.3,0.6,25.7,66.6,2,3
10754,287.1,52.9,0.2,0.3,3.8,15.4,1,1
10755,707.6,2.4,14.2,1.7,21.9,100.1,2,2
10756,323.8,30.8,9.9,18.1,17.4,18.1,2,2
10757,350.5,16.3,20.2,0.1,7.7,12.5,1,1
10758,207,90.8,2.1,5.7,4.3,8.7,1,1
10759,257,52.9,2.8,1.7,22.9,24.2,2,2
10760,280.4,47.2,14.2,3.1,4.4,7.5,1,1
10761,707.6,2.4,14.2,1.7,21.9,100.1,2,2
10762,260.4,31.8,8.2,1.2,1.6,1.8,1,1
10763,263.7,70.8,4.2,5.5,4.7,10.7,1,1
10764,220.3,61.5,3.2,2.9,5.3,7.5,1,1
10765,317.1,63.7,2.7,3.3,7.9,9.3,1,1
10766,827.8,19,36.7,16,12.8,14.7,1,2
10767,247,62.9,12.3,8.7,13.7,20.7,1,2
10768,217,57.9,0.4,2.1,2.2,3.3,1,1
10769,337.1,14.5,0.1,0,0.5,0.7,1,1
10770,280.4,51.5,1.5,1.3,8.6,23.4,1,1
10771,257,35.8,4.2,1.5,1.5,1.9,1,1
10772,247,29.7,1,1.2,3.9,4.6,1,1
10773,1588.8,28.3,8.1,2.4,46.1,109.4,3,5
10774,207,25,1.8,2,2.6,3.6,1,1
10775,370.5,21.3,21.9,5.1,7,9.3,1,1
10776,1255,0,51.4,6.3,59.9,71.1,3,8
10777,340.5,22.7,2.3,2.1,3,4.4,1,1
10778,220.3,104.4,1,3.8,10.3,27.6,1,1
10779,494,15.9,11.3,0.2,37.5,49.9,2,4
10780,263.7,41.5,14.6,4,2,2.6,1,1
10781,420.6,48.6,5,5.1,14.2,23.5,1,2
10782,567.4,24.3,39.1,14.5,27.7,48.1,2,3
10783,193.6,37.6,1.3,0.6,4.4,5.6,1,1
10784,223.6,49.4,0.3,21.2,8.5,10.5,1,1
10785,330.5,37.2,0.2,0.1,0.8,4.7,1,1
10786,337.1,14.7,0.9,0.4,5.8,7.3,1,1
10787,186.9,36.8,6.9,5.8,3.1,4.4,1,1
10788,380.5,94.4,0.9,1,12.7,18.5,1,2
10789,1709,0,45.2,1.7,37.2,41.4,2,4
10790,193.6,52.9,0.4,0.3,0.8,1.9,1,1
10791,300.4,9.8,23.3,1.9,6.6,9.2,1,1
10792,233.7,51.5,0.7,0.2,0.5,1,1,1
10793,2456.7,0,35.6,19.6,239.3,281.4,5,10
10794,14526.4,0,101.5,26.5,734.2,898.6,6,10
10795,1174.9,0,85,56.7,31.2,52.1,2,3
10796,300.4,36.1,21.4,11.9,22.6,68.3,2,2
10797,363.8,0.1,40.1,15.3,13.1,15,1,2
10798,367.2,48.6,67.9,13.4,59.7,106.7,3,8
10799,1709,0,45.2,1.7,37.2,41.4,2,4
10800,514,101.6,6.6,17.4,14.8,16.5,1,2
10801,343.8,0,33.9,12.4,20.6,24.6,2,2
10802,310.4,3.5,81.6,39.1,50.3,134.7,3,6
10803,257,42.9,2.6,3,0.5,0.5,1,1
10804,594.1,23.6,5.9,1.7,15,33.2,1,2
10805,208.6,14.7,0,0,0.5,0.8,1,1
10806,287.1,62.9,23.7,3.1,26.7,67.9,2,3
10807,353.8,3.6,37,2.3,14,18.5,1,2
10808,1108.2,40.1,16.5,4.4,63.1,84.9,3,8
10809,310.4,8.1,11.3,2.9,6.4,9.9,1,1
10810,257,82.3,5.7,9.4,24.7,52,2,3
10811,303.8,26.5,3.2,1,5.4,9.4,1,1
10812,273.7,40.4,0.3,0.1,1.5,2.3,1,1
10813,474,5.3,2.4,0.4,23.7,24.9,2,2
10814,317.1,5.4,22.3,2.7,8.8,10.6,1,1
10815,230.3,14.8,3,0.2,1.9,2,1,1
10816,217,34.7,11.7,0.6,2.1,2.7,1,1
10817,1495.4,2.4,9.5,2.1,58.7,72.5,3,7
10818,343.8,32.9,1.7,0.4,7.2,12.3,1,1
10819,3524.8,0,48.7,23.8,125.1,149.8,4,10
10820,327.1,61.5,0.2,0.1,2.3,2.8,1,1
10821,307.1,16.6,0.7,0.5,17.9,41.3,2,2
10822,205.3,94.4,2.1,0.9,3.1,10,1,1
10823,183.6,7.1,0,0.1,0.9,2.2,1,1
10824,203.6,95.8,0.4,0.3,2.5,9.9,1,1
10825,290.4,55.8,1.7,2.3,2.4,5.9,1,1
10826,440.6,168.8,2.7,21,48.7,50.6,3,6
10827,148.5,15.6,0,0,0.5,0.6,1,1
10828,217,30.4,2.6,2.1,2.9,4.7,1,1
10829,313.8,17.9,18.5,1.3,8,10.2,1,1
10830,340.5,50.1,13.9,98.2,14.9,23.4,1,2
10831,195.3,31.5,5.2,2.7,6.8,8.8,1,1
10832,208.6,103,0.8,1.7,6.4,11.8,1,1
10833,367.2,43.3,2,1.9,5.6,7.7,1,1
10834,881.2,9.7,6.6,0.7,26.2,27.6,2,3
10835,220.3,27.9,1.8,3.3,15.3,52.6,1,2
10836,227,32.5,7.9,0.7,14.4,34.8,1,2
10837,1468.7,14.8,23,5.8,116,172.2,4,10
10838,237,58.7,13.7,2.3,1.3,2.8,1,1
10839,205.3,39.7,0.6,0.6,1.5,3,1,1
10840,587.5,11.8,11.8,8.5,21,27.6,2,2
10841,674.3,57.2,5.5,3.4,66.9,185.2,4,9
10842,500.7,10.7,1.6,0.2,7.9,16.6,1,1
10843,654.2,39,24.7,23.4,112,126.8,4,10
10844,320.4,28.3,17.1,3.8,31,68.2,2,3
10845,263.7,43.3,4.8,2.1,0.9,1,1,1
10846,220.3,68.7,17.3,14,17.5,41.5,2,2
10847,1094.8,17,39.1,1.9,32.4,45.6,2,3
10848,223.6,16.8,0.3,0.3,0.6,1,1,1
10849,403.9,11.6,0,0,1.5,1.5,1,1
10850,297.1,29,3.3,3.3,0.8,1,1,1
10851,223.6,39.7,5.6,5.3,3.6,9.8,1,1
10852,607.5,85.8,1.7,0.4,26.8,26.9,2,3
10853,290.4,50.1,5.4,3,5.2,15.6,1,1
10854,403.9,29.3,9.3,4.8,6.7,13.6,1,1
10855,273.7,41.5,4.3,1.5,10.3,10.7,1,1
10856,208.6,62.2,3,0.5,0.9,1.2,1,1
10857,290.4,90.8,18.5,8.2,84,157.7,4,10
10858,237,43.6,6.5,0.9,20.4,39.6,2,2
10859,297.1,8,30.9,14.8,2.9,4.2,1,1
10860,460.6,9.6,3.3,0.5,13.5,24.7,1,2
10861,293.7,32.5,0.3,0.2,2.3,4.4,1,1
10862,183.6,47.9,1.7,1.6,5.3,6.2,1,1
10863,180.2,38.6,0.1,0.1,5.1,6.2,1,1
10864,195.3,28.3,0.4,0.4,1.2,4.6,1,1
10865,307.1,71.5,6.5,0.8,3.1,4.7,1,1
10866,277,26.1,24,6,4.2,5.6,1,1
10867,794.4,0,120.6,72.5,55.7,150,3,7
10868,190.3,65.8,0.6,0.6,2.9,7.9,1,1
10869,247,30.4,10.5,1.3,7.2,11.9,1,1
10870,287.1,34.3,0.4,0.7,1,1.9,1,1
10871,340.5,22.9,0.7,0.2,3,5.3,1,1
10872,1709,0,45.9,19.1,99.1,103,4,10
10873,390.5,29.3,27.1,3.8,4.4,6.1,1,1
10874,400.5,2.6,15.6,0.5,14.1,23.2,1,2
10875,200.3,19.1,2.4,1.3,2,2.8,1,1
10876,283.7,31.1,0.5,0.3,3,11.4,1,1
10877,674.3,86.6,25.4,42.9,32.6,50.6,2,3
10878,814.4,0,40.8,15.3,27.1,32.7,2,3
10879,171.9,57.9,0.4,0.3,30.4,103.6,2,3
10880,195.3,84.4,2.6,0.3,1.1,1.4,1,1
10881,323.8,25.8,7.3,5.4,2.7,4.2,1,1
10882,208.6,61.5,1.2,0.8,26.2,111.5,2,3
10883,180.2,35.8,0,0.1,5.2,9.7,1,1
10884,280.4,20,10,3.9,1.3,2.2,1,1
10885,460.6,0.2,50.7,14.3,17.2,19.6,2,2
10886,200.3,94.4,3.2,2.2,34.6,109.8,2,3
10887,253.7,38.6,2.7,2.4,7.8,13.6,1,1
10888,233.7,42.9,0.2,0.1,1.4,2.7,1,1
10889,5767.8,0,29.5,26.2,265.7,350.8,6,10
10890,260.4,27.9,1.2,0.3,6.7,10,1,1
10891,217,54.4,3,0.6,14.6,25.3,1,2
10892,208.6,47.9,0,0.2,2.6,6.6,1,1
10893,223.6,30,12,1.1,4,4.4,1,1
10894,267,87.3,6.8,6.4,18.2,65.5,2,2
10895,867.8,0,93.2,53.9,101.3,138.4,4,10
10896,243.7,65.1,6.8,2.8,4.9,13.1,1,1
10897,191.9,15.9,0,0,0.7,1.6,1,1
10898,1108.2,2.6,5.4,1.5,67.1,99.7,4,9
10899,198.6,51.5,2.8,1.2,22.6,47.1,2,2
10900,230.3,131.6,0.4,1.1,57.7,132.9,3,7
10901,313.8,0.1,45.2,9.8,7.1,8.2,1,1
10902,243.7,47.9,3.8,0.2,1.9,2,1,1
10903,474,41.5,10.1,6.1,5.2,7.6,1,1
10904,660.9,0,76.1,3,15.1,17.6,1,2
10905,205.3,40.8,0,0.4,4.8,14.3,1,1
10906,627.5,38.6,46.6,58.7,29.6,30,2,3
10907,794.4,44,15.6,7.2,116.6,133,4,10
10908,168.6,81.5,1.4,3.5,16.8,63.3,2,2
10909,867.8,16.8,5.2,3.9,11.8,27.9,1,1
10910,440.6,13.8,5.1,5.7,16.2,23.1,2,2
10911,1495.4,34.7,15.6,0.4,9.5,15.4,1,1
10912,333.8,24.3,18.2,0.9,19.7,31.3,2,2
10913,427.3,2.6,97.3,12.5,21.9,53.7,2,2
10914,180.2,56.5,1.5,0.6,1.5,3.8,1,1
10915,420.6,31.1,2.8,2,8.9,22.9,1,1
10916,207,42.2,1.3,1.5,1.2,2.4,1,1
10917,467.3,42.6,16.1,7.5,2.1,3.1,1,1
10918,200.3,18.4,24,1.2,6.2,8.1,1,1
10919,205.3,11.6,5.5,0.5,1.8,3.6,1,1
10920,423.9,30.8,25.4,5.3,11.4,14.6,1,1
10921,223.6,70.1,5.1,1.7,5,9.7,1,1
10922,200.3,103,0.4,0.5,3.8,7.7,1,1
10923,243.7,95.8,19.2,44.8,23.2,53.4,2,2
10924,1228.3,27.9,20.9,4.8,126.3,151.7,4,10
10925,267,35.8,5.2,1.9,1.7,2.8,1,1
10926,243.7,23.6,4.2,0.5,1.8,2.2,1,1
10927,263.7,57.2,14.7,2.6,3.7,5.3,1,1
10928,185.3,52.9,0.1,0.4,1.7,1.9,1,1
10929,560.8,11.8,4.3,2.3,9.5,15.4,1,1
10930,230.3,77.3,1.4,0.5,7.5,12,1,1
10931,253.7,70.1,1.4,1.1,5.2,11.2,1,1
10932,217,12.9,6.8,0.2,5.7,9.9,1,1
10933,427.3,23.3,11.7,2.9,6.8,10.5,1,1
10934,260.4,11.8,0.1,0.1,1.3,1.4,1,1
10935,377.2,11.4,4.8,2.4,3.9,4.1,1,1
10936,307.1,20.4,15.3,2.9,18.4,36.7,2,2
10937,2830.5,2.7,28.8,11.2,185.4,314.3,5,10
10938,894.6,7.1,7.5,1.2,33.2,93.8,2,3
10939,217,30,0.4,0.1,2.8,5.9,1,1
10940,212,48.6,1.5,0.2,2.5,6.6,1,1
10941,2430,0.1,24.7,7.2,91.3,110.1,4,10
10942,854.5,1.1,9.6,4.5,37.1,63.2,2,4
10943,220.3,73.7,0.7,0.1,0.5,0.6,1,1
10944,433.9,0,0.4,0.4,10.7,13.7,1,1
10945,667.6,28.3,6.7,4.1,64.6,168.1,3,8
10946,397.2,95.8,5.7,8.9,22.1,28.8,2,2
10947,1762.4,0,57.6,26.2,295.2,353.2,6,10
10948,237,50.8,3.6,0.5,4.6,6.2,1,1
10949,253.7,82.3,0.1,0.3,3.1,16.1,1,1
10950,1495.4,0,12.5,2.9,54,195.6,3,7
10951,307.1,26.8,4.2,3.8,3.7,4.4,1,1
10952,280.4,50.1,9.9,0.1,4.3,7.1,1,1
10953,208.6,95.8,2.2,7.8,4.7,11.2,1,1
10954,233.7,68,2.1,1.6,19.5,27.9,2,2
10955,370.5,20.4,29.5,5.5,13.2,17.3,1,2
10956,1495.4,0,12.5,2.9,54,195.6,3,7
10957,574.1,0.6,24.3,1.2,11.5,17.1,1,1
10958,383.9,59.4,4.2,5,6.9,13.3,1,1
10959,208.6,40.1,1.1,0.7,1.3,2,1,1
10960,263.7,51.5,5.7,4.7,3.4,5,1,1
10961,1495.4,8.7,72,39.6,28.5,31.1,2,3
10962,267,60.8,15.6,10.7,17.9,32.2,2,2
10963,243.7,59.4,1,3.7,2.8,4.7,1,1
10964,317.1,19.5,0.1,0,0.5,0.8,1,1
10965,407.2,56.5,1.8,1,10.7,25.8,1,1
10966,277,54.4,7.5,2.7,2,4.2,1,1
10967,240.3,25.4,1.4,0.8,4.5,8.3,1,1
10968,2002.7,21.1,12.9,2.2,69.5,198.7,4,9
10969,208.6,40.4,1.5,2.1,2.8,11.2,1,1
10970,353.8,42.2,8.1,3,5.5,8.5,1,1
10971,240.3,68,6.6,1.2,2.5,3.7,1,1
10972,393.9,23.6,3.2,3,3.6,5.2,1,1
10973,205.3,77.3,2.3,4.5,6.7,25.9,1,1
10974,433.9,14.7,12.3,0.2,30.1,40.7,2,3
10975,534.1,0,26.4,6.3,16.1,18.3,2,2
10976,367.2,20.2,2.5,1.1,3.6,8.8,1,1
10977,1054.8,7.1,80.9,22.7,55.3,120.6,3,7
10978,223.6,49.4,2.9,2.4,3.3,4.9,1,1
10979,217,57.9,0.5,18.1,7.8,10.1,1,1
10980,320.4,25.4,0.1,0,4.5,11.4,1,1
10981,237,10.6,2.2,0.4,9.2,23.2,1,1
10982,307.1,76.5,7.1,8,3.1,3.5,1,1
10983,534.1,105.9,1.8,2,18.8,37.8,2,2
10984,1869.2,0,48,4.2,47,53,3,5
10985,205.3,46.5,0.9,0.6,0.6,1.8,1,1
10986,1468.7,0,54.2,7.6,97.9,110.7,4,10
10987,250.3,45.8,1.2,2.4,2.9,6.2,1,1
10988,1562.1,13.6,32.6,11.8,139.9,173.4,4,10
10989,20935.1,0,191.9,41.5,1101.6,1310.9,6,10
10990,1134.9,0,111,50.1,30.7,63.3,2,3
10991,2296.5,0,102.8,75.3,47.7,92.1,3,5
10992,230.3,41.8,14.7,6.9,4.4,5.3,1,1
10993,410.6,0,69.9,7.8,32.4,59.7,2,3
10994,1869.2,0,48,4.2,47,53,3,5
10995,540.7,65.1,10.4,17.6,7.5,9.7,1,1
10996,340.5,0.1,39.1,12,23.7,27.1,2,2
10997,263.7,84.4,30.2,12.2,75.5,230.1,4,10
10998,253.7,54.4,3.9,8.2,0.8,1,1,1
10999,667.6,38.3,6.9,2.4,18.5,42,2,2
11000,155.2,11,0,0,0.5,0.8,1,1
11001,393.9,31.1,59.6,6.7,22.2,53.5,2,2
11002,217,36.5,3.2,0.9,2.7,3.2,1,1
11003,961.3,47.2,12.9,3.5,47.3,63.7,3,5
11004,427.3,31.5,13.5,2.4,13.3,15.7,1,2
11005,270.4,90.8,6.9,17.6,51.8,104.5,3,6
11006,507.4,25.4,15.1,8,23.6,31.1,2,2
11007,307.1,41.5,0.3,0.1,1,1.6,1,1
11008,387.2,1.2,2.5,0.4,23.3,24.9,2,2
11009,227,71.5,4.5,1,2.5,9.4,1,1
11010,247,35.8,3.2,0.8,2.6,4.5,1,1
11011,270.4,49.4,14.7,2.9,4.9,5.8,1,1
11012,1001.4,8.7,6.6,1.9,33.9,42.1,2,3
11013,427.3,23.6,3.2,1,8.8,15.2,1,1
11014,1161.6,0,24,9.2,28.5,39.8,2,3
11015,233.7,27.9,0,0,0.5,0.7,1,1
11016,343.8,19.3,1.1,0.7,31.9,91.2,2,3
11017,240.3,94.4,2.7,5,40.6,63.1,3,4
11018,170.2,7.5,0,0.1,0.5,1.1,1,1
11019,223.6,65.8,0.3,0.4,6.4,26.4,1,1
11020,267,31.1,0.9,1.5,3.7,10.2,1,1
11021,674.3,228.9,6.3,47.7,79,82.3,4,10
11022,153.5,14.5,0.1,0,0.5,0.7,1,1
11023,227,63.7,0.3,0.4,0.5,0.5,1,1
11024,290.4,34.7,6.5,0.9,5.5,7.7,1,1
11025,293.7,64.4,9.4,56.7,17,44.1,2,2
11026,217,37.6,9.4,4.7,9.2,12.2,1,1
11027,196.9,80.8,0.3,0.3,1.2,2.3,1,1
11028,433.9,32.9,3.2,1,11.4,35.4,1,1
11029,1001.4,8.6,4.9,0.7,22.1,23.8,2,2
11030,207,39.7,1.4,2.8,15,52,1,2
11031,230.3,20,9,1.4,26.8,51.3,2,3
11032,2697,15.7,30.2,7.9,237.9,318.1,5,10
11033,230.3,45.4,13.9,2.8,4.6,5.6,1,1
11034,213.6,52.2,0.3,0.3,3.3,7.9,1,1
11035,307.1,34.7,3.1,8.1,10.9,12.8,1,1
11036,934.6,55.8,8.2,5.1,67,156.2,4,9
11037,474,15,1.4,0.2,7.9,14.7,1,1
11038,627.5,42.2,34.3,52.9,72.1,83.9,4,10
11039,407.2,17.7,23.3,7,29.2,45.1,2,3
11040,330.5,0.3,18.3,3.8,8.3,9.7,1,1
11041,297.1,42.6,45.2,32.9,30,54.7,2,3
11042,680.9,104.4,13.7,5.4,43,56.6,3,5
11043,173.6,35.1,0,0.1,2.1,3.4,1,1
11044,400.5,11.2,0,0,1.9,1.9,1,1
11045,343.8,36.1,5.7,7.8,1.7,2,1,1
11046,230.3,28.3,10.1,9.7,4.4,7.7,1,1
11047,494,50.8,0.3,0.1,17.6,18,2,2
11048,253.7,50.1,3.6,2.4,5.6,15.3,1,1
11049,460.6,32.2,9.4,3.9,8.3,13.9,1,1
11050,333.8,9.7,15.6,7.9,11,17.4,1,1
11051,250.3,52.9,8.7,1.8,3.4,5.3,1,1
11052,263.7,60.1,35,13.7,18.9,49.6,2,2
11053,330.5,22.5,14.4,0.6,12.9,19.1,1,2
11054,267,19.7,13.2,4.6,1.3,1.8,1,1
11055,594.1,8.9,6,0.8,17.8,32.9,2,2
11056,198.6,52.2,1.1,0.6,3.3,4.4,1,1
11057,191.9,42.2,0.1,0.1,0.8,2.2,1,1
11058,183.6,46.5,0.3,0.3,1.2,2.4,1,1
11059,200.3,30.8,0.4,0.5,4.6,7,1,1
11060,290.4,87.3,4.2,1.3,8.2,10.6,1,1
11061,250.3,52.2,14.7,2.9,3.5,4,1,1
11062,283.7,76.5,32.2,39.6,50,151.4,3,6
11063,198.6,73,0.5,0.4,2,8.3,1,1
11064,440.6,28.3,38.4,2.7,47.7,61,3,5
11065,227,40.4,0.2,0.2,2.2,6.8,1,1
11066,327.1,15.4,0.7,0.2,3.6,6.5,1,1
11067,2162.9,0,69.9,26,79.4,84.6,4,10
11068,300.4,18.1,22.6,2.5,11.5,13.9,1,1
11069,353.8,19.5,13.4,0.8,11.9,19,1,1
11070,208.6,21.5,4.3,2.2,2.6,4.2,1,1
11071,440.6,24.3,1.5,0.7,7.6,20,1,1
11072,907.9,34.3,17,33.9,40.2,51.1,2,4
11073,974.7,0,55.5,14.8,65.1,74.9,3,9
11074,178.6,50.1,0.9,0.5,31.5,103.9,2,3
11075,1228.3,0,33.9,1.1,19.6,24.7,2,2
11076,373.8,50.8,4.3,3.6,3.8,4.8,1,1
11077,310.4,63.7,3.4,2.1,24.7,105.3,2,3
11078,283.7,35.1,0,0.1,5.5,15,1,1
11079,263.7,60.8,7.9,4.5,1.3,2,1,1
11080,480.7,0,29.5,11.9,17.6,20,2,2
11081,193.6,65.8,7.6,4.1,33.7,101.1,2,3
11082,387.2,33.6,9,6.6,11.4,15.7,1,1
11083,240.3,26.1,0.3,0.1,0.8,1.7,1,1
11084,1255,8.4,25,9.5,92.1,125.7,4,10
11085,293.7,37.9,1.2,0.4,7.6,10.9,1,1
11086,263.7,25.4,9.3,0.2,5.6,7.6,1,1
11087,217,54.4,0.2,0.5,3,11.7,1,1
11088,227,104.4,1.8,1.4,5.7,11.7,1,1
11089,390.5,62.9,14.7,8.8,21,78.2,2,2
11090,807.8,0,78.8,67.7,89.8,111.5,4,10
11091,280.4,19.9,53.5,8.8,16.1,47.2,2,2
11092,168.6,10.4,0,0.1,0.9,2.5,1,1
11093,727.7,3.1,2.8,0.7,31.4,47.7,2,3
11094,240.3,43.6,2.3,0.9,1.4,1.7,1,1
11095,240.3,135.9,0.3,0.8,50.4,129.2,3,6
11096,247,42.2,20.1,5.9,3,3.4,1,1
11097,227,89.4,0.9,0.3,1.3,1.5,1,1
11098,387.2,38.3,6.2,6.1,6.5,8.9,1,1
11099,467.3,0,30.5,1.1,13.7,14.1,1,2
11100,198.6,40.1,0,0.4,6,31,1,1
11101,867.8,0,82.3,119.2,62.1,62.6,3,8
11102,2883.9,0,39.8,6.5,252.5,319.8,6,10
11103,151.9,82.3,1.3,3.2,22.7,98.7,2,2
11104,1295.1,31.8,5.9,6.4,16.8,24.8,2,2
11105,1028.1,14.1,16.5,17.4,74.5,93.2,4,10
11106,921.3,98.7,4.5,0.5,15.6,25,2,2
11107,363.8,14.5,21.9,0.8,16.8,24.9,2,2
11108,243.7,45.8,19.2,2.2,1.8,2.8,1,1
11109,168.6,60.8,1.1,0.2,0.5,0.7,1,1
11110,420.6,27.9,3.8,2.6,7.6,20.7,1,1
11111,191.9,62.2,1.2,1.4,4.3,6.1,1,1
11112,367.2,44,14.4,10,1.9,3.1,1,1
11113,201.9,5.6,30.9,0.6,5.9,13.2,1,1
11114,205.3,39.7,1.3,0.4,1,2.3,1,1
11115,330.5,17.9,17.1,1.9,11,13.4,1,1
11116,233.7,61.5,4.8,0.9,11.9,25.9,1,1
11117,203.6,103,0.3,0.5,6.4,16.1,1,1
11118,287.1,153.1,0.6,4.2,43.6,114.4,3,5
11119,734.3,6.9,19.5,4.8,26.4,37.6,2,3
11120,403.9,22.2,14.4,6.7,2.8,3.5,1,1
11121,353.8,2.1,25.7,6.3,8.6,11.3,1,1
11122,270.4,55.8,11.3,2.2,3.6,5.2,1,1
11123,243.7,44.4,0.8,0.6,1.4,1.4,1,1
11124,527.4,16.8,4.7,2.2,6.1,12.3,1,1
11125,230.3,50.8,1.7,0.3,7.6,12.1,1,1
11126,337.1,23.6,1.1,0.3,5,5.7,1,1
11127,198.6,47.9,2.6,0.3,4.2,7.7,1,1
11128,280.4,75.8,3.9,1.7,10.1,20.9,1,1
11129,327.1,13.6,0.6,0.2,3.2,3.2,1,1
11130,313.8,4.7,2.7,1.3,1.9,2,1,1
11131,827.8,16.8,47.3,3.1,52.6,69.7,3,6
11132,3284.5,2.2,45.2,19.8,191.4,306.3,5,10
11133,894.6,12.7,7,1.2,31.1,73.1,2,3
11134,220.3,42.2,0.3,0.1,2.3,4.4,1,1
11135,205.3,40.4,0.8,0.2,1.6,4.5,1,1
11136,6408.7,0.1,63.1,23.8,255.3,287.4,6,10
11137,594.1,5,3.4,0.8,17.6,28.8,2,2
11138,283.7,70.1,10.3,4.7,4.1,5.3,1,1
11139,240.3,0.1,0.2,0.1,1.6,2.1,1,1
11140,227,66.5,1,0.9,81.9,338.6,4,10
11141,347.1,101.6,4.5,6.7,16.6,22.4,2,2
11142,1121.5,0,51.4,29.6,118.2,190.4,4,10
11143,257,53.6,3.9,0.6,14,17.2,1,2
11144,267,44,0.2,0.2,3.2,4,1,1
11145,403.9,3.9,4.9,0.8,6.7,46.7,1,1
11146,440.6,16.1,19,15.7,14.5,15.6,1,2
11147,240.3,67.2,6.2,0.1,5.4,10,1,1
11148,217,91.6,2.6,6.9,4.2,9.5,1,1
11149,280.4,40.4,4.9,2.5,21.8,31.7,2,2
11150,323.8,15.2,18,3,10.2,13.7,1,1
11151,403.9,3.9,4.9,0.8,6.7,46.7,1,1
11152,253.7,50.1,4.1,1.4,2.5,3,1,1
11153,881.2,37.9,6.9,4.7,28.9,44.3,2,3
11154,310.4,33.6,5,0.8,1.6,2.4,1,1
11155,240.3,47.9,3.4,2.2,3,4.9,1,1
11156,1976,1.2,98.7,42.4,39.9,43.3,2,4
11157,247,47.2,20.1,14.3,15.7,48.8,2,2
11158,250.3,53.6,1.2,3.7,3.1,4.6,1,1
11159,333.8,19.1,0.1,0,0.5,0.7,1,1
11160,554.1,60.8,4.2,2.9,24,45.6,2,3
11161,273.7,61.5,6.5,2.9,2.6,3.4,1,1
11162,240.3,48.6,1.1,1.3,5.8,7.5,1,1
11163,701,21.3,5.9,0.9,22.2,131.7,2,2
11164,213.6,40.8,2,2.8,3.7,9.5,1,1
